fullVisitorId,channelGrouping,time,country,city,totalTransactionRevenue,transactions,timeOnSite,pageviews,sessionQualityDim,date,visitId,type,productRefundAmount,productQuantity,productPrice,productRevenue,productSKU,v2ProductName,v2ProductCategory,itemQuantity,itemRevenue,transactionRevenue,transactionId,eCommerceAction_type
3774290640097206760,Organic Search,24700,Taiwan,(not set),,,1459,33,25,20170713,1500012253,PAGE,,,19190000,,GGOEGAAX0617,Android Onesie Gold,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
5473577267076739160,Referral,70127,United States,New York,,,647,19,,20161220,1482278486,PAGE,,,19190000,,GGOEGAAX0617,Android Onesie Gold,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
180256958938785739,Direct,90025,United States,Austin,,,115,6,,20160808,1470685120,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
7014582142672625433,Direct,436260,United States,not available in demo dataset,,,436,24,,20170213,1487008605,PAGE,,,30390000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
4978321449392721964,Referral,881972,United States,not available in demo dataset,53470000,1,2239,85,,20160814,1471195871,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
9085030584269619160,Referral,64429,United States,New York,48380000,1,670,21,,20161007,1475861982,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
0122177235757479550,Direct,540290,United States,New York,157000000,1,540,20,,20161125,1480125978,PAGE,,,30390000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
6930343571815317094,Organic Search,227558,United States,not available in demo dataset,,,512,9,,20170206,1486374584,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/,,,,,0
0633789080639862884,Direct,459943,United States,Mountain View,,,815,41,71,20170707,1499480744,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
2053372181435037274,Organic Search,33088,United States,New York,,,33,2,,20170404,1491312246,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/,,,,,0
0007085709230086297,Organic Search,86549,United States,not available in demo dataset,,,87,5,,20160811,1470957947,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Kids/,,,,,0
8519286369138543667,Social,183903,United States,not available in demo dataset,,,219,8,,20170130,1485815778,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
7532706885274499060,Organic Search,505304,Russia,not available in demo dataset,,,912,29,,20170312,1489324456,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/,,,,,0
2141898580848418041,Organic Search,49817,Colombia,not available in demo dataset,,,1008,18,,20170414,1492237596,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/,,,,,0
5375413707340589099,Organic Search,300114,United States,not available in demo dataset,126780000,1,1366,40,,20161125,1480098709,PAGE,,,30390000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/,,,,,0
8231226793121653160,Referral,1817033,United States,not available in demo dataset,,,1893,8,,20170629,1498760803,PAGE,,,30390000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/,,,,,0
3667951463614980921,Referral,24758,United States,San Francisco,,,160,10,,20170123,1485243372,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
7907901946503528172,Organic Search,92410,Mexico,not available in demo dataset,,,92,2,,20170514,1494821302,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/,,,,,0
5039693679894183284,Referral,50561,United States,Cambridge,62970000,1,1435,19,84,20170706,1499355609,PAGE,,,30390000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
7463731173819487687,Organic Search,295656,United States,Mountain View,,,1769,17,,20161213,1481699012,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
9225510387344592801,Organic Search,44489,United States,Mountain View,,,270,8,,20170621,1498061545,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/,,,,,0
8710197997270437308,Direct,0,United States,not available in demo dataset,,,391,9,,20161114,1479144756,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
6223425047841334080,Organic Search,0,United States,Chicago,,,23,3,,20161126,1480218836,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
3774290640097206760,Organic Search,1375291,Taiwan,(not set),,,1459,33,25,20170713,1500012253,PAGE,,,30390000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
2214792212406633787,Referral,21463,United States,San Francisco,,,320,8,,20170530,1496190112,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
9823649200507269276,Organic Search,82850,Canada,Quebec City,,,83,4,,20161001,1475364026,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
1111657646756074795,Direct,105300,United States,Fremont,,,105,7,,20170701,1498970834,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
7809643517607858003,Organic Search,2749962,United States,not available in demo dataset,,,5288,173,,20161003,1475518402,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/,,,,,0
150578457390945151,Referral,38099,United States,Mountain View,,,257,9,,20161014,1476461905,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
8208797176588625379,Referral,132476,United States,Irvine,,,2652,36,72,20170713,1499983855,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
7731876626616646233,Referral,6108,United States,not available in demo dataset,,,192,11,,20160927,1475031692,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
6428631225662970414,Referral,1273549,United States,New York,,,1793,42,,20161129,1480453528,PAGE,,,30390000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/,,,,,0
0309705829438207327,Social,52839,Canada,Montreal,,,53,2,,20170427,1493329335,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/,,,,,0
5815117142744412948,Display,68667,United States,Mountain View,,,372,7,,20170307,1488911842,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/,,,,,0
7410648917338692919,Organic Search,36562,United States,not available in demo dataset,,,44,5,,20161208,1481207442,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/,,,,,0
3808051597074008746,Direct,128747,Switzerland,Zurich,,,311,15,,20170322,1490175499,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
1752434786740503771,Direct,794785,United States,San Jose,,,795,10,,20161118,1479498752,PAGE,,,30390000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/,,,,,0
0412717133781136097,Direct,1459070,Canada,Toronto,,,2210,37,,20170313,1489416277,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
6717448646208935633,Referral,25443,Canada,Toronto,,,1508,7,,20161115,1479244949,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
0077315914792769261,Organic Search,992607,Ireland,Dublin,,,1102,10,,20170531,1496243251,PAGE,,,30390000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
2904676266898670531,Direct,410677,Singapore,Singapore,,,1319,27,,20170326,1490521820,PAGE,,,30390000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
5134895011574736703,Organic Search,48908,United States,San Francisco,,,49,3,,20170208,1486607019,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/,,,,,0
9390788073078665794,Organic Search,87814,Australia,Brisbane,,,280,13,,20170114,1484436042,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/,,,,,0
5571230978639828527,Referral,31526,United States,Sunnyvale,,,89,6,,20170124,1485315539,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
0496552793942197989,Organic Search,59207,United Kingdom,not available in demo dataset,,,59,3,,20170501,1493652414,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/,,,,,0
7519537977847703677,Direct,11276,Japan,not available in demo dataset,,,132,6,,20170113,1484369711,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/,,,,,0
4147915401829012516,Organic Search,11648,United States,not available in demo dataset,,,299,12,,20161001,1475362947,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
442576033514551352,Direct,356576,United States,New York,125000000,1,740,24,,20170122,1485124739,PAGE,,,30390000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
6396549139085874526,Referral,1029374,United States,San Jose,308540000,1,1428,32,,20161215,1481820777,PAGE,,,30390000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
5647464995448192816,Organic Search,25678,United States,San Jose,,,26,3,,20170303,1488569633,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/,,,,,0
400913504715815672,Paid Search,956320,United States,not available in demo dataset,,,980,10,,20170105,1483663985,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/,,,,,0
1856749147915772585,Organic Search,81197,Canada,not available in demo dataset,,,1076,9,,20170418,1492528395,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
4774962189935177504,Organic Search,763121,United States,not available in demo dataset,,,763,41,,20160920,1474420350,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
4146829203413554720,Organic Search,1830507,Singapore,San Francisco,,,3609,54,,20161217,1482015845,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
1448426529573863064,Organic Search,106329,United States,not available in demo dataset,,,132,16,,20170514,1494774685,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/,,,,,0
6904415728032094280,Referral,820765,United States,Los Angeles,,,821,25,,20170408,1491663724,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
3415965938625335790,Referral,281826,United States,New York,,,1062,55,,20170201,1485967495,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
1324614478013076368,Direct,71403,United States,Sunnyvale,,,98,7,,20170430,1493608961,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/,,,,,0
5037208788065339806,Referral,6728725,United States,Mountain View,681400000,2,9275,149,,20161212,1481587574,PAGE,,,30390000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
0220093879292823718,Direct,0,United States,Chicago,,,12,2,,20160816,1471383963,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
9875294676971458360,Organic Search,189680,United States,not available in demo dataset,,,425,16,,20160819,1471620282,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Kids/,,,,,0
5315382266855883329,Direct,8190,United States,not available in demo dataset,,,1731,72,,20160822,1471884865,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
5681205019525901991,Referral,350230,United States,not available in demo dataset,,,350,13,,20160919,1474325111,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/,,,,,0
1871358821934133559,Direct,8088,Japan,Osaka,,,407,20,,20170525,1495774760,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/,,,,,0
9611453235665038841,Referral,923890,United States,Sunnyvale,54660000,1,1372,27,,20170620,1498001522,PAGE,,,30390000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/,,,,,0
3916827939116480368,Direct,164247,United States,San Francisco,,,192,8,,20160802,1470157366,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/,,,,,0
8121505489305728036,Referral,0,United States,San Jose,,,,1,,20161128,1480346785,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
6015818853654097789,Display,183478,United States,Mountain View,,,282,11,,20161027,1477597855,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/,,,,,0
9284536390696380460,Organic Search,69502,United States,not available in demo dataset,,,279,7,,20170110,1484078839,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/,,,,,0
6808677118647836830,Organic Search,301322,New Zealand,not available in demo dataset,,,1248,24,,20170406,1491532954,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/,,,,,0
3353009107409466494,Organic Search,98140,United States,San Francisco,,,420,15,,20160820,1471721800,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
3787480412185006682,Referral,529163,United States,not available in demo dataset,,,746,11,,20170314,1489521839,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
3671654416054197475,Referral,285261,United States,not available in demo dataset,,,360,24,,20161004,1475609805,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/,,,,,0
2822606451454884999,Referral,125083,United States,Sunnyvale,,,955,24,,20160923,1474690058,PAGE,,,30390000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
3951024151491212027,Organic Search,169188,United States,not available in demo dataset,,,1075,12,,20170416,1492381309,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/,,,,,0
6200432860904233045,Referral,96406,United States,Chicago,185120000,1,1031,37,,20161202,1480715172,PAGE,,,30390000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
8347116207201200292,Organic Search,414592,Canada,not available in demo dataset,,,2533,14,,20170112,1484273489,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/,,,,,0
9097173062370236070,Referral,65956,United States,New York,,,323,12,,20170328,1490716088,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
510905885177705196,Direct,70783,China,not available in demo dataset,,,71,4,,20170608,1496987769,PAGE,,,33990000,,GGOEGAAX0629,Google Baby Essentials Set,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
8727312099629002550,Referral,10862,United States,San Francisco,,,11,2,,20170504,1493937027,PAGE,,,27190000,,GGOEGAAX0629,Google Baby Essentials Set,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
8216610377778696054,Referral,34846,United States,New York,,,170,13,,20160812,1471036785,PAGE,,,27190000,,GGOEGAAX0629,Google Baby Essentials Set,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
316248798949752003,Social,1268235,Egypt,not available in demo dataset,,,1268,5,1,20170709,1499611347,PAGE,,,33990000,,GGOEGAAX0629,Google Baby Essentials Set,Home/Apparel/Kid's/,,,,,0
1514725546549453755,Social,0,United States,San Francisco,,,845,10,,20170522,1495462676,PAGE,,,33990000,,GGOEGAAX0629,Google Baby Essentials Set,Home/Apparel/Kid's/,,,,,0
3203276434996060371,Organic Search,1411716,United States,New York,,,1543,6,,20170628,1498664774,PAGE,,,33990000,,GGOEGAAX0629,Google Baby Essentials Set,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
627858122618485897,Referral,1703088,United States,not available in demo dataset,60960000,1,4308,61,,20160926,1474899501,PAGE,,,27190000,,GGOEGAAX0629,Google Baby Essentials Set,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
7513095927057435352,Organic Search,0,United States,Charlotte,,,,1,,20170501,1493635205,PAGE,,,33990000,,GGOEGAAX0629,Google Baby Essentials Set,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
3296155930190521667,Organic Search,373215,United Kingdom,not available in demo dataset,,,700,22,,20170503,1493811408,PAGE,,,33990000,,GGOEGAAX0629,Google Baby Essentials Set,Home/Apparel/Kid's/,,,,,0
9699402618386782462,Referral,129424,United States,not available in demo dataset,,,837,8,,20170608,1496989691,PAGE,,,33990000,,GGOEGAAX0629,Google Baby Essentials Set,Home/Apparel/Kid's/,,,,,0
3999554333299831637,Referral,187761,United States,Chicago,,,368,17,,20160810,1470864187,PAGE,,,27190000,,GGOEGAAX0630,Android Baby Essentials Baby Set,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
9867583321060831647,Referral,96834,United States,Mountain View,,,376,11,,20160923,1474670120,PAGE,,,27190000,,GGOEGAAX0630,Android Baby Essentials Baby Set,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
8881570393137116360,Organic Search,40790,United States,not available in demo dataset,,,62,18,,20160808,1470672918,PAGE,,,33990000,,GGOEGAAX0630,Android Baby Essentials Baby Set,Home/Apparel/Kid's/Kid's-Infant/,,,,,0
4602234869189849587,Direct,0,Bahamas,not available in demo dataset,,,176,4,,20160818,1471541414,PAGE,,,33990000,,GGOEGAAX0630,Android Baby Essentials Baby Set,Home/Apparel/Kid's/,,,,,0
8397234703107696872,Organic Search,1366270,South Korea,Seoul,,,2175,145,,20160901,1472714252,PAGE,,,33990000,,GGOEGAAX0630,Android Baby Essentials Baby Set,Home/Apparel/Kid's/,,,,,0
668443124478176687,Organic Search,80654,United Kingdom,not available in demo dataset,,,105,7,,20170603,1496479775,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/,,,,,0
3443774061370791972,Referral,30407,United States,not available in demo dataset,,,2320,64,,20160814,1471227062,PAGE,,,30390000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/,,,,,0
0140552222598856961,Organic Search,140360,Hong Kong,(not set),,,206,12,,20170426,1493255387,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/,,,,,0
054085719356957335,Organic Search,902135,United States,not available in demo dataset,,,902,4,,20170621,1498060012,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/,,,,,0
362606033071425031,Referral,232445,United States,San Jose,,,547,27,,20161026,1477540043,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/Kid's-Toddler/,,,,,0
0958459803285340325,Referral,17348,United States,San Jose,,,87,7,,20160821,1471824379,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/,,,,,0
8617743471212010127,Direct,224340,United States,not available in demo dataset,,,260,13,,20161117,1479414155,PAGE,,,30390000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/Kid's-Toddler/,,,,,0
0292699959849357740,Direct,950095,United States,not available in demo dataset,389750000,1,1814,60,,20161205,1480990708,PAGE,,,30390000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/Kid's-Toddler/,,,,,0
1812745086780271757,Referral,108142,Japan,Minato,,,287,21,,20161026,1477529929,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/Kid's-Toddler/,,,,,0
0824839726118485274,Organic Search,1690811,United States,Salem,,,2131,18,,20160801,1470074867,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/Kid's-Toddler/,,,,,0
5558854669555590734,Direct,0,United States,not available in demo dataset,,,,1,,20160805,1470400621,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/Kid's-Toddler/,,,,,0
7593667838218558518,Referral,26903,United States,New York,,,410,19,,20161214,1481734611,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/Kid's-Toddler/,,,,,0
7630913714679309140,Organic Search,370796,Taiwan,(not set),,,586,11,,20170606,1496747027,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/Kid's-Toddler/,,,,,0
7102189477114352578,Direct,942851,United States,Goose Creek,,,1201,43,,20161128,1480367842,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/Kid's-Toddler/,,,,,0
8121260573686585583,Organic Search,424496,United States,Boston,,,475,22,,20170412,1492055484,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/Kid's-Toddler/,,,,,0
1410381400860054220,Direct,0,Taiwan,(not set),,,,1,,20170423,1493012804,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/,,,,,0
1687101884070314817,Referral,1175188,United States,not available in demo dataset,,,1543,50,,20170128,1485617598,PAGE,,,30390000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/Kid's-Toddler/,,,,,0
2909366319736782243,Organic Search,167917,Venezuela,Maracaibo,,,477,34,,20160822,1471901406,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/Kid's-Toddler/,,,,,0
9320922789328934499,Referral,3285240,United States,Mountain View,295560000,1,4133,49,,20161211,1481514388,PAGE,,,30390000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/Kid's-Toddler/,,,,,0
6466181974351520789,Organic Search,478433,Dominican Republic,not available in demo dataset,,,1100,21,,20161227,1482897153,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/,,,,,0
2850531919717321973,Paid Search,45108,United States,not available in demo dataset,,,507,10,9,20170705,1499295821,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/,,,,,0
9372618001980854712,Referral,349866,United States,not available in demo dataset,614460000,1,1582,48,,20170320,1490022687,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/Kid's-Toddler/,,,,,0
2943746373898362304,Direct,703536,Japan,Osaka,,,1095,37,,20170529,1496117235,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/Kid's-Toddler/,,,,,0
8017036388062220760,Referral,57819,Brazil,Sao Paulo,47380000,1,828,26,,20161121,1479735970,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/,,,,,0
2687985938507870974,Organic Search,81546,Canada,not available in demo dataset,,,131,4,,20161116,1479346818,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/,,,,,0
4658862490049820404,Referral,675562,United States,New York,,,1278,38,,20161025,1477436851,PAGE,,,30390000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/Kid's-Toddler/,,,,,0
5892204436763301727,Direct,157626,United States,not available in demo dataset,121000000,1,373,19,,20170107,1483842478,PAGE,,,30390000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/Kid's-Toddler/,,,,,0
9872208039398437808,Referral,14456,United States,Cambridge,,,160,8,,20161208,1481245239,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/Kid's-Toddler/,,,,,0
6690484342700690203,Organic Search,17159,United States,not available in demo dataset,,,1564,9,,20161104,1478307410,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/,,,,,0
9463778239854098636,Organic Search,81894,United States,not available in demo dataset,,,124,7,,20160808,1470721465,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/Kid's-Toddler/,,,,,0
3897097305375760587,Referral,130337,United States,Mountain View,63550000,1,389,30,,20160904,1473008803,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/Kid's-Toddler/,,,,,0
2033985722208734798,Referral,166797,Canada,Toronto,,,440,23,,20170611,1497238527,PAGE,,,30390000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/Kid's-Toddler/,,,,,0
6307195731911361113,Referral,340311,United States,Sunnyvale,,,1099,16,,20170303,1488581064,PAGE,,,30390000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/Kid's-Toddler/,,,,,0
4299887312428400637,Organic Search,99590,Canada,not available in demo dataset,,,100,4,1,20170706,1499347474,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/,,,,,0
5371373242361823490,Organic Search,45113,South Korea,Seoul,,,255,13,,20170110,1484119659,PAGE,,,37990000,,GGOEGAAX0657,Google Toddler 1/4 Zip Fleece Pewter,Home/Apparel/Kid's/,,,,,0
